CustomerID,Product,Amount
4790,FishProducts,21
4790,SweetProducts,16
4790,GoldProds,33
10245,Wines,160
10245,Fruits,80
10245,MeatProducts,369
10245,FishProducts,67
10245,SweetProducts,39
10245,GoldProds,41
1109,Wines,6
1109,MeatProducts,5
1109,GoldProds,1
6001,Wines,614
6001,Fruits,35
6001,MeatProducts,160
6001,FishProducts,58
6001,SweetProducts,35
6001,GoldProds,35
5538,Wines,897
5538,Fruits,161
5538,MeatProducts,430
5538,FishProducts,186
5538,SweetProducts,161
5538,GoldProds,27
10552,Wines,70
10552,Fruits,54
10552,MeatProducts,109
10552,FishProducts,80
10552,SweetProducts,9
10552,GoldProds,45
1545,Wines,120
1545,Fruits,19
1545,MeatProducts,206
1545,FishProducts,25
1545,SweetProducts,19
1545,GoldProds,54
7409,Wines,211
7409,Fruits,2
7409,MeatProducts,30
7409,FishProducts,7
7409,SweetProducts,7
7409,GoldProds,10
4444,Wines,11
4444,MeatProducts,16
4444,FishProducts,7
4444,SweetProducts,6
4444,GoldProds,21
146,Wines,760
146,Fruits,53
146,MeatProducts,400
146,FishProducts,17
146,SweetProducts,93
6271,Wines,53
6271,MeatProducts,8
6271,GoldProds,2
10065,Wines,7
10065,Fruits,4
10065,MeatProducts,13
10065,FishProducts,15
10065,SweetProducts,8
10065,GoldProds,17
4741,Wines,391
4741,Fruits,32
4741,MeatProducts,70
4741,FishProducts,21
4741,SweetProducts,32
4741,GoldProds,16
246,Wines,199
246,Fruits,9
246,MeatProducts,57
246,FishProducts,20
246,SweetProducts,21
246,GoldProds,6
375,Wines,516
375,Fruits,56
375,MeatProducts,449
375,FishProducts,86
375,SweetProducts,33
375,GoldProds,16
1524,Wines,709
1524,Fruits,45
1524,MeatProducts,115
1524,FishProducts,30
1524,SweetProducts,160
1524,GoldProds,45
10022,Wines,12
10022,MeatProducts,4
7451,Wines,1000
7451,Fruits,19
7451,MeatProducts,711
7451,FishProducts,125
7451,SweetProducts,115
7451,GoldProds,38
11010,Wines,19
11010,Fruits,3
11010,MeatProducts,18
11010,FishProducts,3
11010,SweetProducts,1
4356,Wines,1224
4356,Fruits,28
4356,MeatProducts,140
4356,SweetProducts,14
4356,GoldProds,168
3885,Wines,16
3885,Fruits,2
3885,MeatProducts,18
3885,FishProducts,3
3885,GoldProds,24
1175,Wines,88
1175,Fruits,39
1175,MeatProducts,54
1175,FishProducts,64
1175,SweetProducts,28
1175,GoldProds,153
880,Wines,2
880,Fruits,23
880,MeatProducts,11
880,FishProducts,8
880,SweetProducts,6
880,GoldProds,46
2320,Wines,508
2320,Fruits,11
2320,MeatProducts,59
2320,FishProducts,23
2320,SweetProducts,5
2320,GoldProds,29
850,Wines,381
850,Fruits,28
850,MeatProducts,215
850,FishProducts,84
850,SweetProducts,28
850,GoldProds,21
4713,Wines,74
4713,MeatProducts,42
4713,FishProducts,2
4713,SweetProducts,1
4713,GoldProds,6
675,Wines,146
675,MeatProducts,93
675,FishProducts,7
675,SweetProducts,13
675,GoldProds,73
5025,Wines,23
5025,Fruits,17
5025,MeatProducts,23
5025,FishProducts,43
5025,SweetProducts,20
5025,GoldProds,9
2308,Wines,110
2308,Fruits,5
2308,MeatProducts,137
2308,FishProducts,26
2308,SweetProducts,23
2308,GoldProds,29
5995,Wines,165
5995,Fruits,3
5995,MeatProducts,147
5995,FishProducts,4
5995,SweetProducts,24
5995,GoldProds,41
6749,Wines,957
6749,Fruits,47
6749,MeatProducts,494
6749,FishProducts,82
6749,SweetProducts,47
6749,GoldProds,95
1010,Wines,41
1010,MeatProducts,17
1010,FishProducts,3
1010,SweetProducts,1
1010,GoldProds,16
8977,Wines,1
8977,Fruits,3
8977,MeatProducts,4
8977,FishProducts,2
8977,SweetProducts,3
8977,GoldProds,11
4756,Wines,176
4756,Fruits,29
4756,MeatProducts,818
4756,SweetProducts,33
4756,GoldProds,112
3412,Wines,815
3412,Fruits,8
3412,MeatProducts,53
3412,FishProducts,11
3412,GoldProds,70
606,Wines,6
606,Fruits,1
606,MeatProducts,2
606,FishProducts,2
606,GoldProds,4
5961,Wines,8
5961,Fruits,4
5961,MeatProducts,20
5961,FishProducts,6
5961,SweetProducts,3
5961,GoldProds,16
2975,Wines,717
2975,Fruits,42
2975,MeatProducts,864
2975,FishProducts,219
2975,SweetProducts,30
2975,GoldProds,84
2894,Wines,1067
2894,Fruits,138
2894,MeatProducts,750
2894,SweetProducts,19
2894,GoldProds,39
7613,Wines,166
7613,Fruits,5
7613,MeatProducts,107
7613,FishProducts,11
7613,SweetProducts,8
7613,GoldProds,29
10542,Wines,29
10542,Fruits,4
10542,MeatProducts,34
10542,FishProducts,2
10542,SweetProducts,4
10542,GoldProds,4
8015,Wines,714
8015,Fruits,76
8015,MeatProducts,395
8015,FishProducts,116
8015,GoldProds,12
10617,Wines,8
10617,Fruits,4
10617,MeatProducts,10
10617,FishProducts,2
10617,SweetProducts,2
10617,GoldProds,4
11166,Wines,229
11166,Fruits,5
11166,MeatProducts,56
11166,FishProducts,3
11166,SweetProducts,2
11166,GoldProds,20
849,Wines,320
849,Fruits,48
849,MeatProducts,133
849,FishProducts,39
849,SweetProducts,72
849,GoldProds,48
523,Wines,23
523,MeatProducts,26
523,FishProducts,7
523,SweetProducts,15
523,GoldProds,3
4066,Wines,1
4066,Fruits,5
4066,MeatProducts,8
4066,FishProducts,4
4066,SweetProducts,8
4066,GoldProds,20
8414,Wines,56
8414,MeatProducts,12
8414,GoldProds,18
819,Wines,508
819,Fruits,124
819,MeatProducts,249
819,FishProducts,50
819,SweetProducts,38
819,GoldProds,134
4961,Wines,29
4961,MeatProducts,25
4961,FishProducts,2
4961,SweetProducts,2
4961,GoldProds,3
749,Wines,46
749,Fruits,7
749,MeatProducts,59
749,FishProducts,2
749,SweetProducts,4
749,GoldProds,27
5430,Wines,454
5430,MeatProducts,171
5430,FishProducts,8
5430,SweetProducts,19
5430,GoldProds,32
7755,Wines,350
7755,Fruits,3
7755,MeatProducts,39
7755,GoldProds,19
10525,Wines,10
10525,MeatProducts,8
10525,GoldProds,9
1453,Wines,735
1453,Fruits,40
1453,MeatProducts,183
1453,FishProducts,52
1453,SweetProducts,20
1453,GoldProds,30
8310,Wines,897
8310,Fruits,126
8310,MeatProducts,196
8310,FishProducts,91
8310,SweetProducts,112
8310,GoldProds,37
10710,Wines,5
10710,Fruits,2
10710,MeatProducts,3
10710,FishProducts,3
10710,GoldProds,5
5031,Wines,777
5031,Fruits,35
5031,MeatProducts,731
5031,FishProducts,39
5031,SweetProducts,137
5031,GoldProds,114
2613,Wines,162
2613,Fruits,6
2613,MeatProducts,37
2613,FishProducts,6
2613,SweetProducts,13
2613,GoldProds,13
213,Wines,35
213,MeatProducts,11
213,GoldProds,2
967,Wines,342
967,Fruits,9
967,MeatProducts,112
967,FishProducts,19
967,SweetProducts,14
967,GoldProds,19
1077,Wines,258
1077,Fruits,105
1077,MeatProducts,239
1077,FishProducts,237
1077,SweetProducts,172
1077,GoldProds,9
7959,Wines,658
7959,Fruits,80
7959,MeatProducts,483
7959,FishProducts,123
7959,SweetProducts,13
7959,GoldProds,13
640,Wines,356
640,Fruits,80
640,MeatProducts,329
640,FishProducts,138
640,SweetProducts,17
640,GoldProds,106
4252,Wines,213
4252,Fruits,5
4252,MeatProducts,28
4252,FishProducts,7
4252,SweetProducts,7
4252,GoldProds,41
8432,Wines,454
8432,MeatProducts,171
8432,FishProducts,8
8432,SweetProducts,19
8432,GoldProds,32
6218,Wines,457
6218,Fruits,4
6218,MeatProducts,29
6218,GoldProds,9
6905,Wines,241
6905,Fruits,45
6905,MeatProducts,604
6905,FishProducts,34
6905,SweetProducts,26
6905,GoldProds,54
5922,Wines,210
5922,MeatProducts,6
5922,GoldProds,2
3598,Wines,441
3598,Fruits,35
3598,MeatProducts,83
3598,FishProducts,7
3598,SweetProducts,29
3598,GoldProds,11
6116,Wines,19
6116,Fruits,13
6116,MeatProducts,18
6116,FishProducts,10
6116,SweetProducts,7
6116,GoldProds,8
6263,Wines,28
6263,Fruits,9
6263,MeatProducts,37
6263,FishProducts,12
6263,SweetProducts,7
6263,GoldProds,13
10486,Wines,476
10486,Fruits,75
10486,MeatProducts,162
10486,FishProducts,29
10486,SweetProducts,151
10486,GoldProds,97
2410,Wines,364
2410,Fruits,40
2410,MeatProducts,425
2410,FishProducts,158
2410,SweetProducts,60
2410,GoldProds,50
193,MeatProducts,2
193,FishProducts,3
193,SweetProducts,3
193,GoldProds,8
3363,Fruits,6
3363,MeatProducts,3
3363,FishProducts,7
3363,SweetProducts,6
3363,GoldProds,12
8278,Wines,863
8278,Fruits,83
8278,MeatProducts,547
8278,FishProducts,86
8278,SweetProducts,99
8278,GoldProds,33
10660,Wines,349
10660,Fruits,7
10660,MeatProducts,35
10660,GoldProds,47
8686,Wines,5
8686,Fruits,23
8686,MeatProducts,15
8686,SweetProducts,18
8686,GoldProds,14
1604,Wines,184
1604,Fruits,2
1604,MeatProducts,19
1604,FishProducts,8
1604,SweetProducts,8
1604,GoldProds,4
5907,Wines,8
5907,MeatProducts,8
5907,GoldProds,2
10669,Wines,277
10669,Fruits,21
10669,MeatProducts,64
10669,FishProducts,62
10669,SweetProducts,21
10669,GoldProds,25
2918,Wines,44
2918,Fruits,5
2918,MeatProducts,19
2918,SweetProducts,4
2918,GoldProds,19
5735,Wines,1156
5735,Fruits,120
5735,MeatProducts,915
5735,FishProducts,94
5735,SweetProducts,144
5735,GoldProds,96
359,Wines,373
359,Fruits,14
359,MeatProducts,83
359,FishProducts,6
359,SweetProducts,9
359,GoldProds,19
8387,Wines,134
8387,Fruits,8
8387,MeatProducts,76
8387,FishProducts,6
8387,GoldProds,11
1829,Wines,1148
1829,MeatProducts,60
1829,GoldProds,24
3839,Wines,6
3839,Fruits,12
3839,MeatProducts,3
3839,FishProducts,21
3839,SweetProducts,6
3839,GoldProds,40
9392,Wines,4
9392,Fruits,1
9392,MeatProducts,11
9392,GoldProds,1
2292,Wines,5
2292,Fruits,4
2292,MeatProducts,8
2292,FishProducts,2
2292,GoldProds,5
10466,Wines,24
10466,Fruits,2
10466,MeatProducts,20
10466,FishProducts,2
10466,SweetProducts,2
10466,GoldProds,10
9855,Wines,899
9855,MeatProducts,101
9855,GoldProds,20
4088,Wines,108
4088,Fruits,1
4088,MeatProducts,28
4088,FishProducts,13
4088,SweetProducts,1
4088,GoldProds,4
5231,Wines,27
5231,Fruits,2
5231,MeatProducts,7
5231,SweetProducts,2
5231,GoldProds,13
590,Wines,816
590,Fruits,66
590,MeatProducts,549
590,FishProducts,216
590,SweetProducts,66
590,GoldProds,99
8732,Wines,1298
8732,MeatProducts,70
8732,FishProducts,37
8732,SweetProducts,14
8732,GoldProds,42
2315,Wines,10
2315,MeatProducts,11
2315,FishProducts,17
2315,SweetProducts,29
2315,GoldProds,29
3515,Wines,87
3515,Fruits,13
3515,MeatProducts,34
3515,FishProducts,10
3515,SweetProducts,6
3515,GoldProds,10
2245,Wines,57
2245,Fruits,2
2245,MeatProducts,51
2245,FishProducts,4
2245,SweetProducts,2
2245,GoldProds,23
6283,Wines,635
6283,Fruits,15
6283,MeatProducts,100
6283,FishProducts,20
6283,SweetProducts,7
6283,GoldProds,131
2246,Wines,43
2246,Fruits,12
2246,MeatProducts,23
2246,FishProducts,29
2246,SweetProducts,15
2246,GoldProds,61
6606,Wines,964
6606,Fruits,34
6606,MeatProducts,137
6606,FishProducts,15
6606,GoldProds,11
5545,Wines,572
5545,Fruits,8
5545,MeatProducts,259
5545,FishProducts,34
5545,SweetProducts,35
5545,GoldProds,80
7342,Wines,341
7342,Fruits,142
7342,MeatProducts,113
7342,FishProducts,259
7342,SweetProducts,151
7342,GoldProds,66
837,Wines,63
837,Fruits,6
837,MeatProducts,57
837,FishProducts,13
837,SweetProducts,13
837,GoldProds,22
9500,Wines,221
9500,Fruits,104
9500,MeatProducts,169
9500,FishProducts,102
9500,SweetProducts,78
9500,GoldProds,84
3602,Wines,140
3602,Fruits,3
3602,MeatProducts,29
3602,FishProducts,4
3602,SweetProducts,5
3602,GoldProds,14
234,Wines,1
234,Fruits,2
234,MeatProducts,8
234,FishProducts,4
234,SweetProducts,3
234,GoldProds,13
2995,Wines,291
2995,Fruits,10
2995,MeatProducts,689
2995,FishProducts,84
2995,SweetProducts,10
1118,Wines,544
1118,Fruits,13
1118,MeatProducts,85
1118,FishProducts,8
1118,SweetProducts,6
1118,GoldProds,29
7789,Wines,684
7789,Fruits,100
7789,MeatProducts,801
7789,FishProducts,21
7789,SweetProducts,66
3068,Wines,1
3068,Fruits,12
3068,MeatProducts,9
3068,SweetProducts,14
3068,GoldProds,7
8955,Wines,35
8955,MeatProducts,4
8955,GoldProds,10
945,Wines,87
945,Fruits,3
945,MeatProducts,25
945,FishProducts,3
945,SweetProducts,2
945,GoldProds,13
5644,Wines,309
5644,Fruits,3
5644,MeatProducts,24
5644,FishProducts,4
5644,SweetProducts,3
5644,GoldProds,20
7192,Wines,172
7192,Fruits,73
7192,MeatProducts,93
7192,FishProducts,95
7192,SweetProducts,78
7192,GoldProds,34
2324,Wines,625
2324,Fruits,38
2324,MeatProducts,242
2324,FishProducts,50
2324,SweetProducts,34
2324,GoldProds,76
697,Wines,972
697,Fruits,59
697,MeatProducts,913
697,FishProducts,25
697,SweetProducts,19
697,GoldProds,59
3439,Wines,157
3439,Fruits,6
3439,MeatProducts,39
3439,FishProducts,6
3439,SweetProducts,13
3439,GoldProds,75
1506,Wines,48
1506,Fruits,9
1506,MeatProducts,45
1506,FishProducts,3
1506,SweetProducts,15
1506,GoldProds,20
232,Wines,279
232,Fruits,83
232,MeatProducts,88
232,FishProducts,32
232,SweetProducts,14
232,GoldProds,34
8876,Wines,132
8876,MeatProducts,16
8876,GoldProds,4
4500,Wines,919
4500,MeatProducts,505
4500,FishProducts,99
4500,SweetProducts,30
4500,GoldProds,45
9739,Wines,62
9739,MeatProducts,22
9739,FishProducts,3
9739,SweetProducts,1
9739,GoldProds,26
10395,Wines,1
10395,Fruits,45
10395,MeatProducts,3
10395,FishProducts,4
10395,SweetProducts,6
10395,GoldProds,42
1176,Wines,2
1176,Fruits,6
1176,MeatProducts,4
1176,FishProducts,3
1176,SweetProducts,1
1176,GoldProds,9
1627,Wines,408
1627,Fruits,61
1627,MeatProducts,109
1627,FishProducts,48
1627,SweetProducts,122
1627,GoldProds,41
938,Wines,51
938,Fruits,1
938,MeatProducts,7
938,FishProducts,2
938,SweetProducts,1
938,GoldProds,25
2740,Wines,62
2740,Fruits,1
2740,MeatProducts,16
2740,FishProducts,3
2740,SweetProducts,2
2740,GoldProds,6
257,Wines,952
257,Fruits,12
257,MeatProducts,180
257,FishProducts,47
257,SweetProducts,12
257,GoldProds,12
4058,Wines,618
4058,Fruits,15
4058,MeatProducts,106
4058,FishProducts,20
4058,SweetProducts,7
4058,GoldProds,45
7736,Wines,11
7736,Fruits,7
7736,MeatProducts,12
7736,FishProducts,2
7736,SweetProducts,2
7736,GoldProds,27
8210,Wines,318
8210,Fruits,3
8210,MeatProducts,17
8210,FishProducts,4
8210,SweetProducts,7
8210,GoldProds,56
833,Wines,56
833,MeatProducts,14
833,GoldProds,2
6230,Wines,110
6230,Fruits,5
6230,MeatProducts,59
6230,FishProducts,7
6230,SweetProducts,1
6230,GoldProds,7
7325,Wines,23
7325,MeatProducts,11
7325,FishProducts,2
7325,SweetProducts,1
7325,GoldProds,3
1307,Wines,27
1307,Fruits,5
1307,MeatProducts,8
1307,FishProducts,8
1307,SweetProducts,3
1307,GoldProds,12
1502,Wines,18
1502,Fruits,3
1502,MeatProducts,19
1502,FishProducts,3
1502,SweetProducts,3
1502,GoldProds,6
6211,Wines,18
6211,MeatProducts,9
6211,SweetProducts,1
6211,GoldProds,11
843,Wines,303
843,MeatProducts,280
843,FishProducts,60
843,SweetProducts,147
843,GoldProds,15
4174,Wines,97
4174,Fruits,1
4174,MeatProducts,19
4174,FishProducts,2
4174,GoldProds,11
9757,Wines,997
9757,Fruits,15
9757,MeatProducts,414
9757,FishProducts,99
9757,SweetProducts,30
9757,GoldProds,76
6918,Wines,5
6918,Fruits,4
6918,MeatProducts,13
6918,FishProducts,8
6918,GoldProds,4
286,Wines,95
286,Fruits,11
286,MeatProducts,35
286,SweetProducts,4
286,GoldProds,7
11086,Wines,1
11086,Fruits,6
11086,MeatProducts,2
11086,FishProducts,3
11086,SweetProducts,6
11086,GoldProds,3
1921,Wines,46
1921,Fruits,1
1921,MeatProducts,12
1921,FishProducts,3
1921,GoldProds,9
4138,Wines,411
4138,Fruits,106
4138,MeatProducts,147
4138,FishProducts,54
4138,SweetProducts,115
4138,GoldProds,66
7718,Wines,244
7718,Fruits,51
7718,MeatProducts,270
7718,FishProducts,101
7718,GoldProds,45
1291,Wines,152
1291,Fruits,9
1291,MeatProducts,121
1291,FishProducts,12
1291,SweetProducts,12
1291,GoldProds,45
6862,Wines,1
6862,Fruits,1
6862,MeatProducts,3
6862,FishProducts,1
6862,SweetProducts,1
6862,GoldProds,1
4136,Wines,10
4136,Fruits,17
4136,MeatProducts,18
4136,FishProducts,8
4136,SweetProducts,26
4136,GoldProds,40
803,Wines,12
803,MeatProducts,5
803,GoldProds,4
4298,Wines,5
4298,MeatProducts,4
4298,GoldProds,1
10833,Wines,790
10833,Fruits,19
10833,MeatProducts,133
10833,FishProducts,12
10833,GoldProds,19
9606,Wines,882
9606,Fruits,29
9606,MeatProducts,514
9606,FishProducts,38
9606,SweetProducts,29
9606,GoldProds,44
8534,Wines,615
8534,Fruits,28
8534,MeatProducts,259
8534,FishProducts,12
8534,SweetProducts,48
8534,GoldProds,30
5153,Wines,1004
5153,Fruits,59
5153,MeatProducts,265
5153,FishProducts,115
5153,SweetProducts,59
5153,GoldProds,27
961,Wines,133
961,Fruits,27
961,MeatProducts,421
961,FishProducts,13
961,SweetProducts,195
961,GoldProds,71
5011,Wines,595
5011,Fruits,23
5011,MeatProducts,123
5011,FishProducts,10
5011,SweetProducts,23
5011,GoldProds,154
6653,Wines,293
6653,MeatProducts,87
6653,FishProducts,4
6653,SweetProducts,11
6653,GoldProds,23
9094,Wines,313
9094,Fruits,15
9094,MeatProducts,47
9094,FishProducts,20
9094,GoldProds,192
810,Wines,151
810,Fruits,81
810,MeatProducts,86
810,FishProducts,168
810,SweetProducts,91
810,GoldProds,64
5493,Wines,15
5493,MeatProducts,2
5493,GoldProds,6
2147,Wines,736
2147,Fruits,63
2147,MeatProducts,946
2147,FishProducts,219
2147,SweetProducts,189
2147,GoldProds,126
5107,Wines,15
5107,MeatProducts,8
5107,FishProducts,4
5107,SweetProducts,2
5107,GoldProds,20
3979,Wines,982
3979,Fruits,17
3979,MeatProducts,672
3979,FishProducts,23
3979,SweetProducts,34
3979,GoldProds,51
6049,Wines,1142
6049,Fruits,51
6049,MeatProducts,415
6049,FishProducts,90
6049,SweetProducts,69
6049,GoldProds,37
8147,Wines,28
8147,MeatProducts,11
8147,GoldProds,9
1857,Wines,46
1857,MeatProducts,12
1857,SweetProducts,2
1857,GoldProds,23
3910,Wines,897
3910,Fruits,161
3910,MeatProducts,430
3910,FishProducts,186
3910,SweetProducts,161
3910,GoldProds,27
5207,Wines,489
5207,Fruits,6
5207,MeatProducts,152
5207,FishProducts,8
5207,SweetProducts,6
5207,GoldProds,132
11114,Wines,25
11114,Fruits,4
11114,MeatProducts,9
11114,FishProducts,6
11114,SweetProducts,8
11114,GoldProds,32
5429,Wines,145
5429,Fruits,1
5429,MeatProducts,33
5429,FishProducts,2
5429,SweetProducts,1
5429,GoldProds,1
9400,Wines,630
9400,Fruits,26
9400,MeatProducts,611
9400,FishProducts,44
9400,SweetProducts,18
9400,GoldProds,54
1740,Wines,760
1740,Fruits,38
1740,MeatProducts,104
1740,FishProducts,50
1740,SweetProducts,9
1740,GoldProds,38
7488,Wines,420
7488,Fruits,15
7488,MeatProducts,186
7488,FishProducts,151
7488,SweetProducts,38
7488,GoldProds,15
195,Wines,125
195,Fruits,17
195,MeatProducts,52
195,FishProducts,3
195,SweetProducts,19
195,GoldProds,30
635,Wines,464
635,Fruits,5
635,MeatProducts,64
635,FishProducts,7
635,GoldProds,70
7527,Wines,6
7527,Fruits,6
7527,MeatProducts,29
7527,FishProducts,12
7527,SweetProducts,15
7527,GoldProds,8
10319,Wines,1090
10319,Fruits,12
10319,MeatProducts,96
10319,FishProducts,16
10319,SweetProducts,12
10319,GoldProds,60
2296,Wines,3
2296,Fruits,2
2296,MeatProducts,11
2296,FishProducts,2
2296,SweetProducts,2
2296,GoldProds,10
10637,Wines,24
10637,MeatProducts,27
10637,FishProducts,8
10637,SweetProducts,30
10637,GoldProds,10
2931,Wines,737
2931,Fruits,21
2931,MeatProducts,106
2931,FishProducts,55
2931,SweetProducts,63
2931,GoldProds,210
907,Wines,254
907,Fruits,6
907,MeatProducts,71
907,FishProducts,4
907,GoldProds,27
3698,Wines,817
3698,Fruits,185
3698,MeatProducts,687
3698,FishProducts,145
3698,SweetProducts,55
3698,GoldProds,241
9516,Wines,620
9516,Fruits,54
9516,MeatProducts,239
9516,FishProducts,99
9516,SweetProducts,98
9516,GoldProds,119
679,Wines,13
679,Fruits,4
679,MeatProducts,20
679,GoldProds,1
7384,Wines,113
7384,Fruits,61
7384,MeatProducts,204
7384,FishProducts,34
7384,SweetProducts,26
7384,GoldProds,47
5043,Wines,7
5043,Fruits,23
5043,MeatProducts,78
5043,FishProducts,133
5043,SweetProducts,49
5043,GoldProds,144
5267,Wines,16
5267,Fruits,2
5267,MeatProducts,18
5267,FishProducts,2
5267,SweetProducts,1
5267,GoldProds,5
339,Wines,462
339,MeatProducts,24
339,FishProducts,6
339,GoldProds,4
2516,Wines,22
2516,Fruits,2
2516,MeatProducts,10
2516,FishProducts,6
2516,SweetProducts,4
2516,GoldProds,34
9010,Wines,968
9010,Fruits,147
9010,MeatProducts,842
9010,FishProducts,137
9010,SweetProducts,42
9010,GoldProds,210
378,Wines,283
378,Fruits,112
378,MeatProducts,151
378,FishProducts,51
378,SweetProducts,72
378,GoldProds,125
4808,Wines,1
4808,Fruits,2
4808,MeatProducts,5
4808,FishProducts,6
4808,GoldProds,3
5068,Wines,14
5068,Fruits,1
5068,MeatProducts,7
5068,FishProducts,2
5068,SweetProducts,1
5068,GoldProds,1
7628,Wines,30
7628,Fruits,5
7628,MeatProducts,24
7628,FishProducts,6
7628,SweetProducts,3
7628,GoldProds,8
7128,Wines,4
7128,MeatProducts,5
7128,SweetProducts,1
7128,GoldProds,5
2811,Wines,52
2811,MeatProducts,9
2811,GoldProds,1
3551,Wines,62
3551,Fruits,1
3551,MeatProducts,57
3551,FishProducts,19
3551,SweetProducts,11
3551,GoldProds,48
1663,Wines,20
1663,Fruits,2
1663,MeatProducts,14
1663,FishProducts,3
1663,GoldProds,10
5543,Wines,545
5543,Fruits,7
5543,MeatProducts,114
5543,FishProducts,37
5543,SweetProducts,21
5543,GoldProds,78
1577,Wines,558
1577,Fruits,79
1577,MeatProducts,622
1577,FishProducts,207
1577,SweetProducts,175
1577,GoldProds,95
10641,Wines,6
10641,Fruits,5
10641,MeatProducts,4
10641,FishProducts,13
10641,SweetProducts,4
10641,GoldProds,25
5336,Wines,39
5336,Fruits,1
5336,MeatProducts,9
5336,FishProducts,2
5336,GoldProds,8
6024,Wines,1111
6024,Fruits,24
6024,MeatProducts,790
6024,FishProducts,160
6024,SweetProducts,45
6024,GoldProds,172
1878,Wines,4
1878,Fruits,6
1878,MeatProducts,8
1878,FishProducts,6
1878,SweetProducts,3
1878,GoldProds,10
3099,Wines,183
3099,Fruits,5
3099,MeatProducts,65
3099,FishProducts,3
3099,SweetProducts,5
3099,GoldProds,49
6055,Wines,546
6055,Fruits,72
6055,MeatProducts,376
6055,FishProducts,94
6055,SweetProducts,145
6055,GoldProds,72
5841,Wines,606
5841,Fruits,7
5841,MeatProducts,155
5841,FishProducts,10
5841,GoldProds,54
3972,Wines,266
3972,Fruits,6
3972,MeatProducts,51
3972,FishProducts,8
3972,SweetProducts,6
3972,GoldProds,64
4394,Wines,1142
4394,Fruits,29
4394,MeatProducts,249
4394,FishProducts,38
4394,SweetProducts,29
4394,GoldProds,14
5758,Wines,1074
5758,MeatProducts,69
5758,GoldProds,46
6658,Wines,771
6658,Fruits,51
6658,MeatProducts,154
6658,FishProducts,54
6658,SweetProducts,10
6658,GoldProds,154
4603,Wines,371
4603,Fruits,32
4603,MeatProducts,189
4603,SweetProducts,58
4603,GoldProds,6
8427,Wines,556
8427,Fruits,14
8427,MeatProducts,717
8427,FishProducts,210
8427,GoldProds,43
10260,Wines,202
10260,Fruits,5
10260,MeatProducts,74
10260,FishProducts,11
10260,SweetProducts,5
10260,GoldProds,14
7143,Wines,209
7143,Fruits,162
7143,MeatProducts,209
7143,FishProducts,41
7143,SweetProducts,162
7143,GoldProds,37
8789,Wines,35
8789,Fruits,40
8789,MeatProducts,111
8789,FishProducts,36
8789,SweetProducts,40
8789,GoldProds,12
6197,Wines,37
6197,MeatProducts,17
6197,GoldProds,3
4554,Wines,171
4554,Fruits,45
4554,MeatProducts,73
4554,FishProducts,59
4554,SweetProducts,10
4554,GoldProds,90
4937,Wines,12
4937,Fruits,2
4937,MeatProducts,20
4937,FishProducts,3
4937,SweetProducts,2
4937,GoldProds,5
1920,Wines,44
1920,Fruits,4
1920,MeatProducts,21
1920,FishProducts,6
1920,GoldProds,27
8749,Wines,20
8749,Fruits,2
8749,MeatProducts,9
8749,FishProducts,4
8749,SweetProducts,6
8749,GoldProds,20
1650,Wines,779
1650,Fruits,86
1650,MeatProducts,537
1650,FishProducts,34
1650,SweetProducts,69
1650,GoldProds,138
10377,Wines,170
10377,Fruits,6
10377,MeatProducts,97
10377,FishProducts,24
10377,SweetProducts,12
10377,GoldProds,88
9206,Wines,491
9206,Fruits,48
9206,MeatProducts,231
9206,FishProducts,112
9206,SweetProducts,105
9206,GoldProds,134
10971,Wines,173
10971,Fruits,8
10971,MeatProducts,107
10971,FishProducts,7
10971,SweetProducts,2
10971,GoldProds,176
6398,Wines,7
6398,Fruits,10
6398,MeatProducts,13
6398,FishProducts,16
6398,GoldProds,4
9212,Wines,1205
9212,MeatProducts,235
9212,FishProducts,19
9212,SweetProducts,14
9212,GoldProds,205
7937,Wines,10
7937,Fruits,7
7937,MeatProducts,25
7937,FishProducts,6
7937,SweetProducts,3
7937,GoldProds,7
839,Wines,97
839,Fruits,4
839,MeatProducts,44
839,FishProducts,6
839,SweetProducts,1
839,GoldProds,18
4246,Wines,67
4246,Fruits,11
4246,MeatProducts,26
4246,FishProducts,4
4246,SweetProducts,3
4246,GoldProds,262
158,Wines,345
158,Fruits,53
158,MeatProducts,528
158,FishProducts,98
158,SweetProducts,75
158,GoldProds,97
4832,Wines,6
4832,Fruits,5
4832,MeatProducts,17
4832,FishProducts,3
4832,SweetProducts,24
4832,GoldProds,46
5621,Wines,73
5621,Fruits,57
5621,MeatProducts,100
5621,FishProducts,71
5621,SweetProducts,15
1945,Wines,711
1945,Fruits,36
1945,MeatProducts,217
1945,FishProducts,172
1945,SweetProducts,96
1945,GoldProds,168
5147,Wines,774
5147,Fruits,70
5147,MeatProducts,118
5147,FishProducts,182
5147,SweetProducts,187
5147,GoldProds,93
2535,Wines,163
2535,MeatProducts,480
2535,SweetProducts,126
2535,GoldProds,75
11039,Wines,82
11039,Fruits,33
11039,MeatProducts,54
11039,FishProducts,71
11039,SweetProducts,30
11039,GoldProds,41
9495,Wines,358
9495,Fruits,108
9495,MeatProducts,413
9495,FishProducts,141
9495,SweetProducts,97
9495,GoldProds,32
9635,Wines,66
9635,Fruits,2
9635,MeatProducts,40
9635,FishProducts,4
9635,SweetProducts,3
9635,GoldProds,14
2173,Wines,13
